"day","year","hour","date","tag","ind"
"19560823","1956","121446","19560823121446","处暑","15"
"19560908","1956","001856","19560908001856","白露","16"
"19560923","1956","093502","19560923093502","秋分","17"
"19561008","1956","153553","19561008153553","寒露","18"
"19561023","1956","183419","19561023183419","霜降","19"
"19561107","1956","182554","19561107182554","立冬","20"
"19561122","1956","154950","19561122154950","小雪","21"
"19561207","1956","110206","19561207110206","大雪","22"
"19561222","1956","045927","19561222045927","冬至","23"
"19570105","1957","221025","19570105221025","小寒","0"
"19570120","1957","153835","19570120153835","大寒","1"
"19570204","1957","095437","19570204095437","立春","2"
"19570219","1957","055758","19570219055758","雨水","3"
"19570306","1957","041007","19570306041007","惊蛰","4"
"19570321","1957","051627","19570321051627","春分","5"
"19570405","1957","091849","19570405091849","清明","6"
"19570420","1957","164112","19570420164112","谷雨","7"
"19570506","1957","025822","19570506025822","立夏","8"
"19570521","1957","161023","19570521161023","小满","9"
"19570606","1957","072443","19570606072443","芒种","10"
"19570622","1957","002028","19570622002028","夏至","11"
"19570707","1957","174809","19570707174809","小暑","12"
"19570723","1957","111448","19570723111448","大暑","13"
"19570808","1957","033203","19570808033203","立秋","14"
"19570823","1957","180731","19570823180731","处暑","15"
"19570908","1957","061211","19570908061211","白露","16"
"19570923","1957","152602","19570923152602","秋分","17"
"19571008","1957","212958","19571008212958","寒露","18"
"19571024","1957","002410","19571024002410","霜降","19"
"19571108","1957","002001","19571108002001","立冬","20"
"19571122","1957","213900","19571122213900","小雪","21"
"19571207","1957","165556","19571207165556","大雪","22"
"19571222","1957","104834","19571222104834","冬至","23"
"19580106","1958","040420","19580106040420","小寒","0"
"19580120","1958","212827","19580120212827","大寒","1"
"19580204","1958","154911","19580204154911","立春","2"
"19580219","1958","114826","19580219114826","雨水","3"
"19580306","1958","100452","19580306100452","惊蛰","4"
"19580321","1958","110547","19580321110547","春分","5"
"19580405","1958","151221","19580405151221","清明","6"
"19580420","1958","222658","19580420222658","谷雨","7"
"19580506","1958","084910","19580506084910","立夏","8"
"19580521","1958","215100","19580521215100","小满","9"
"19580606","1958","131211","19580606131211","芒种","10"
"19580622","1958","055651","19580622055651","夏至","11"
"19580707","1958","233325","19580707233325","小暑","12"
"19580723","1958","165026","19580723165026","大暑","13"
"19580808","1958","091710","19580808091710","立秋","14"
"19580823","1958","234553","19580823234553","处暑","15"
"19580908","1958","115849","19580908115849","白露","16"
"19580923","1958","210849","19580923210849","秋分","17"
"19581009","1958","031908","19581009031908","寒露","18"
"19581024","1958","061118","19581024061118","霜降","19"
"19581108","1958","061153","19581108061153","立冬","20"
"19581123","1958","032906","19581123032906","小雪","21"
"19581207","1958","224935","19581207224935","大雪","22"
"19581222","1958","163940","19581222163940","冬至","23"
"19590106","1959","095818","19590106095818","小寒","0"
"19590121","1959","031850","19590121031850","大寒","1"
"19590204","1959","214210","19590204214210","立春","2"
"19590219","1959","173733","19590219173733","雨水","3"
"19590306","1959","155635","19590306155635","惊蛰","4"
"19590321","1959","165429","19590321165429","春分","5"
"19590405","1959","210302","19590405210302","清明","6"
"19590421","1959","041627","19590421041627","谷雨","7"
"19590506","1959","143842","19590506143842","立夏","8"
"19590522","1959","034205","19590522034205","小满","9"
"19590606","1959","190003","19590606190003","芒种","10"
"19590622","1959","114944","19590622114944","夏至","11"
"19590708","1959","051952","19590708051952","小暑","12"
"19590723","1959","224525","19590723224525","大暑","13"
"19590808","1959","150404","19590808150404","立秋","14"
"19590824","1959","054329","19590824054329","处暑","15"
"19590908","1959","174754","19590908174754","白露","16"
"19590924","1959","030824","19590924030824","秋分","17"
"19591009","1959","090948","19591009090948","寒露","18"
"19591024","1959","121058","19591024121058","霜降","19"
"19591108","1959","120203","19591108120203","立冬","20"
"19591123","1959","092653","19591123092653","小雪","21"
"19591208","1959","043716","19591208043716","大雪","22"
"19591222","1959","223418","19591222223418","冬至","23"
"19600106","1960","154227","19600106154227","小寒","0"
"19600121","1960","091002","19600121091002","大寒","1"
"19600205","1960","032309","19600205032309","立春","2"
"19600219","1960","232617","19600219232617","雨水","3"
"19600305","1960","213606","19600305213606","惊蛰","4"
"19600320","1960","224238","19600320224238","春分","5"
"19600405","1960","024333","19600405024333","清明","6"
"19600420","1960","100551","19600420100551","谷雨","7"
"19600505","1960","202233","19600505202233","立夏","8"
"19600521","1960","093328","19600521093328","小满","9"
"19600606","1960","004834","19600606004834","芒种","10"
"19600621","1960","174215","19600621174215","夏至","11"
"19600707","1960","111239","19600707111239","小暑","12"
"19600723","1960","043725","19600723043725","大暑","13"
"19600807","1960","205944","19600807205944","立秋","14"
"19600823","1960","113422","19600823113422","处暑","15"
"19600907","1960","234522","19600907234522","白露","16"
"19600923","1960","085850","19600923085850","秋分","17"
"19601008","1960","150839","19601008150839","寒露","18"
"19601023","1960","180149","19601023180149","霜降","19"
"19601107","1960","180201","19601107180201","立冬","20"
"19601122","1960","151820","19601122151820","小雪","21"
"19601207","1960","103744","19601207103744","大雪","22"
"19601222","1960","042553","19601222042553","冬至","23"
"19610105","1961","214236","19610105214236","小寒","0"
"19610120","1961","150106","19610120150106","大寒","1"
"19610204","1961","092226","19610204092226","立春","2"
"19610219","1961","051627","19610219051627","雨水","3"
"19610306","1961","033439","19610306033439","惊蛰","4"
"19610321","1961","043204","19610321043204","春分","5"
"19610405","1961","084207","19610405084207","清明","6"
"19610420","1961","155502","19610420155502","谷雨","7"
"19610506","1961","022116","19610506022116","立夏","8"
"19610521","1961","152214","19610521152214","小满","9"
"19610606","1961","064600","19610606064600","芒种","10"
"19610621","1961","233004","19610621233004","夏至","11"
"19610707","1961","170635","19610707170635","小暑","12"
"19610723","1961","102334","19610723102334","大暑","13"
"19610808","1961","024819","19610808024819","立秋","14"
"19610823","1961","171830","19610823171830","处暑","15"
"19610908","1961","052912","19610908052912","白露","16"
"19610923","1961","144225","19610923144225","秋分","17"
"19611008","1961","205056","19611008205056","寒露","18"
"19611023","1961","234721","19611023234721","霜降","19"
"19611107","1961","234611","19611107234611","立冬","20"
"19611122","1961","210740","19611122210740","小雪","21"
"19611207","1961","162554","19611207162554","大雪","22"
"19611222","1961","101926","19611222101926","冬至","23"
"19620106","1962","033456","19620106033456","小寒","0"
"19620120","1962","205753","19620120205753","大寒","1"
"19620204","1962","151720","19620204151720","立春","2"
"19620219","1962","111434","19620219111434","雨水","3"
"19620306","1962","092929","19620306092929","惊蛰","4"
"19620321","1962","102931","19620321102931","春分","5"
"19620405","1962","143414","19620405143414","清明","6"
"19620420","1962","215040","19620420215040","谷雨","7"
"19620506","1962","080928","19620506080928","立夏","8"
"19620521","1962","211630","19620521211630","小满","9"
"19620606","1962","123115","19620606123115","芒种","10"
"19620622","1962","052405","19620622052405","夏至","11"
"19620707","1962","225105","19620707225105","小暑","12"
"19620723","1962","161756","19620723161756","大暑","13"
"19620808","1962","083340","19620808083340","立秋","14"
"19620823","1962","231227","19620823231227","处暑","15"
"19620908","1962","111520","19620908111520","白露","16"
"19620923","1962","203511","19620923203511","秋分","17"
"19621009","1962","023753","19621009023753","寒露","18"
"19621024","1962","053959","19621024053959","霜降","19"
"19621108","1962","053454","19621108053454","立冬","20"
"19621123","1962","030150","19621123030150","小雪","21"
"19621207","1962","221639","19621207221639","大雪","22"
"19621222","1962","161514","19621222161514","冬至","23"
"19630106","1963","092626","19630106092626","小寒","0"
"19630121","1963","025351","19630121025351","大寒","1"
"19630204","1963","210744","19630204210744","立春","2"
"19630219","1963","170834","19630219170834","雨水","3"
"19630306","1963","151709","19630306151709","惊蛰","4"
"19630321","1963","161939","19630321161939","春分","5"
"19630405","1963","201839","19630405201839","清明","6"
"19630421","1963","033607","19630421033607","谷雨","7"
"19630506","1963","135157","19630506135157","立夏","8"
"19630522","1963","025807","19630522025807","小满","9"
"19630606","1963","181426","19630606181426","芒种","10"
"19630622","1963","110400","19630622110400","夏至","11"
"19630708","1963","043737","19630708043737","小暑","12"
"19630723","1963","215911","19630723215911","大暑","13"
"19630808","1963","142524","19630808142524","立秋","14"
"19630824","1963","045729","19630824045729","处暑","15"
"19630908","1963","171150","19630908171150","白露","16"
"19630924","1963","022327","19630924022327","秋分","17"
"19631009","1963","083614","19631009083614","寒露","18"
"19631024","1963","112848","19631024112848","霜降","19"
"19631108","1963","113219","19631108113219","立冬","20"
"19631123","1963","084920","19631123084920","小雪","21"
"19631208","1963","041236","19631208041236","大雪","22"
"19631222","1963","220152","19631222220152","冬至","23"
"19640106","1964","152220","19640106152220","小寒","0"
"19640121","1964","084103","19640121084103","大寒","1"
"19640205","1964","030455","19640205030455","立春","2"
"19640219","1964","225717","19640219225717","雨水","3"
"19640305","1964","211559","19640305211559","惊蛰","4"
"19640320","1964","220950","19640320220950","春分","5"
"19640405","1964","021820","19640405021820","清明","6"
"19640420","1964","092708","19640420092708","谷雨","7"
"19640505","1964","195101","19640505195101","立夏","8"
"19640521","1964","084945","19640521084945","小满","9"
"19640606","1964","001143","19640606001143","芒种","10"
"19640621","1964","165647","19640621165647","夏至","11"
"19640707","1964","103207","19640707103207","小暑","12"
"19640723","1964","035243","19640723035243","大暑","13"
"19640807","1964","201609","19640807201609","立秋","14"
"19640823","1964","105101","19640823105101","处暑","15"
"19640907","1964","225926","19640907225926","白露","16"
"19640923","1964","081638","19640923081638","秋分","17"
"19641008","1964","142130","19641008142130","寒露","18"
"19641023","1964","172040","19641023172040","霜降","19"
"19641107","1964","171506","19641107171506","立冬","20"
